prob_class_0,prob_class_1,prob_class_2,prob_class_3,max_probability,predicted_class,predicted_class_name,forward
0.9999927,3.1277154e-06,1.8168387e-07,3.973193e-06,0.9999927,0,none,False
0.9999951,3.7968505e-06,8.304671e-08,1.0148314e-06,0.9999951,0,none,False
0.9999975,1.9719407e-06,1.093884e-07,4.251229e-07,0.9999975,0,none,False
0.999995,9.58683e-07,1.749318e-07,3.9163556e-06,0.999995,0,none,False
0.9999994,2.9725723e-07,1.4283002e-07,1.3829163e-07,0.9999994,0,none,False
0.999954,3.8774215e-05,6.938322e-06,2.7417448e-07,0.999954,0,none,False
0.99412066,0.0058328863,4.465086e-05,1.7935139e-06,0.99412066,0,none,False
0.9998011,0.00018735777,3.903702e-06,7.642975e-06,0.9998011,0,none,False
0.99860954,0.00093064614,0.00044762317,1.221304e-05,0.99860954,0,none,False
0.9818839,0.018048424,5.6258075e-05,1.1498136e-05,0.9818839,0,none,False
0.99534935,0.0043945774,0.00023465903,2.1383243e-05,0.99534935,0,none,False
0.99991,6.4459e-05,2.302281e-05,2.5621064e-06,0.99991,0,none,False
0.99994195,5.2107553e-05,4.1361814e-06,1.8636298e-06,0.99994195,0,none,False
0.9998661,3.1146446e-05,6.6361895e-07,0.00010210052,0.9998661,0,none,False
0.9999846,1.3974935e-06,6.686738e-06,7.3226142e-06,0.9999846,0,none,False
0.9998691,0.00010912687,4.6710206e-06,1.7126897e-05,0.9998691,0,none,False
0.9998122,0.00018485026,2.176098e-06,7.7850063e-07,0.9998122,0,none,False
0.9999583,3.3566255e-05,3.8073454e-06,4.398112e-06,0.9999583,0,none,False
0.9999529,4.2378153e-05,3.939332e-06,7.1871364e-07,0.9999529,0,none,False
0.9992218,0.0007646335,5.060492e-07,1.2996085e-05,0.9992218,0,none,False
0.99994206,4.1305393e-05,6.229322e-06,1.03428965e-05,0.99994206,0,none,False
0.99997306,1.1563941e-05,3.7513705e-06,1.16761985e-05,0.99997306,0,none,False
0.9999882,3.7430434e-06,5.8930186e-07,7.4624963e-06,0.9999882,0,none,False
0.9997712,3.016986e-06,0.00022062326,5.2234345e-06,0.9997712,0,none,False
0.99963,0.00029711952,4.350606e-05,2.9337118e-05,0.99963,0,none,False
0.9998472,6.679042e-05,8.0546415e-05,5.4495104e-06,0.9998472,0,none,False
0.99994254,3.7882586e-05,8.626074e-06,1.0935934e-05,0.99994254,0,none,False
0.99999845,2.2742019e-07,1.0106219e-06,3.4395174e-07,0.99999845,0,none,False
0.9999212,7.031627e-05,5.808037e-07,7.847261e-06,0.9999212,0,none,False
0.9999937,4.768287e-06,5.0800594e-07,1.0678338e-06,0.9999937,0,none,False
0.9999784,2.091048e-06,4.5923713e-07,1.9018493e-05,0.9999784,0,none,False
0.9999962,3.002056e-06,6.105619e-08,7.87211e-07,0.9999962,0,none,False
0.99999654,1.2578754e-07,2.5129944e-07,3.092733e-06,0.99999654,0,none,False
0.999992,4.5642892e-07,8.07245e-07,6.7593533e-06,0.999992,0,none,False
0.9999616,3.6476067e-05,1.237427e-06,6.56804e-07,0.9999616,0,none,False
0.9998683,0.0001201415,1.0022897e-05,1.5061347e-06,0.9998683,0,none,False
0.99999774,1.3647518e-06,2.3895933e-07,6.129482e-07,0.99999774,0,none,False
0.99999774,6.0554115e-08,1.3099874e-07,2.1087858e-06,0.99999774,0,none,False
0.999997,9.0661786e-07,2.4648693e-07,1.8645947e-06,0.999997,0,none,False
0.9999958,2.4714006e-07,1.0153743e-06,2.8561326e-06,0.9999958,0,none,False
0.9999995,1.7413555e-08,1.7592436e-07,2.8442278e-07,0.9999995,0,none,False
0.9999999,9.086468e-09,4.2607752e-08,4.9230625e-08,0.9999999,0,none,False
0.99999905,6.8018824e-07,2.8515258e-08,2.0624869e-07,0.99999905,0,none,False
0.99999976,1.7112576e-07,6.2378675e-08,1.206018e-08,0.99999976,0,none,False
0.99999964,2.6979407e-07,7.859456e-08,8.201801e-09,0.99999964,0,none,False
0.9999995,3.7526738e-07,4.33486e-08,4.2105555e-08,0.9999995,0,none,False
0.9999995,1.2706656e-07,7.663595e-08,2.50648e-07,0.9999995,0,none,False
0.99999917,7.94199e-07,4.3438803e-08,3.1402465e-08,0.99999917,0,none,False
0.99999905,7.584156e-07,5.4841863e-08,9.4384674e-08,0.99999905,0,none,False
0.99999046,9.062502e-06,4.924869e-07,2.785664e-08,0.99999046,0,none,False
0.99999964,2.477242e-08,2.530416e-07,4.837667e-08,0.99999964,0,none,False
0.9999964,1.9819724e-06,1.5828932e-06,6.244085e-08,0.9999964,0,none,False
0.9999429,5.590607e-05,7.6296647e-07,3.7815204e-07,0.9999429,0,none,False
0.9999862,3.6339447e-08,1.37337875e-05,7.957592e-08,0.9999862,0,none,False
0.99996006,3.7746355e-05,1.9361376e-06,2.5247837e-07,0.99996006,0,none,False
0.9999932,5.485601e-07,6.0383204e-06,2.5029215e-07,0.9999932,0,none,False
0.99997413,1.7919263e-05,5.1748975e-06,2.772312e-06,0.99997413,0,none,False
0.9999881,2.9171525e-07,1.0306517e-05,1.3194442e-06,0.9999881,0,none,False
0.99999785,2.3889214e-07,1.3901484e-07,1.7714643e-06,0.99999785,0,none,False
0.9999219,7.717113e-05,3.9806963e-07,5.405497e-07,0.9999219,0,none,False
0.9999746,2.5600223e-06,9.355505e-06,1.3480255e-05,0.9999746,0,none,False
0.9999629,1.1248809e-05,1.0110454e-05,1.5733474e-05,0.9999629,0,none,False
0.9999491,4.099761e-05,7.40734e-06,2.5152167e-06,0.9999491,0,none,False
0.99988794,2.5922354e-06,4.575149e-05,6.3738895e-05,0.99988794,0,none,False
0.9743245,0.025476279,0.00019211796,7.0577403e-06,0.9743245,0,none,False
0.9996995,9.877562e-06,0.00012516936,0.00016548295,0.9996995,0,none,False
0.99878544,0.0010186385,0.000108469554,8.747141e-05,0.99878544,0,none,False
0.9972439,1.8840077e-05,0.00026655325,0.002470789,0.9972439,0,none,False
0.9996451,7.352988e-05,8.157787e-06,0.00027319876,0.9996451,0,none,False
0.9998503,6.6298945e-08,5.6556222e-05,9.310842e-05,0.9998503,0,none,False
0.9999821,3.669805e-06,3.0163626e-06,1.1198919e-05,0.9999821,0,none,False
0.9998895,1.684874e-05,7.3486655e-05,2.0117877e-05,0.9998895,0,none,False
0.99986005,0.00012668643,1.2518296e-05,7.035074e-07,0.99986005,0,none,False
0.99998426,1.4884331e-05,6.3065374e-07,1.8365678e-07,0.99998426,0,none,False
0.9999913,7.753357e-06,1.0664567e-07,8.3386016e-07,0.9999913,0,none,False
0.9999982,1.4445898e-06,1.5227695e-07,2.2024643e-07,0.9999982,0,none,False
0.99998736,1.1751415e-05,6.7091736e-07,1.6023158e-07,0.99998736,0,none,False
0.9999962,4.571836e-07,2.7672697e-06,5.9861475e-07,0.9999962,0,none,False
0.99999774,2.3587712e-07,8.2522894e-07,1.1580478e-06,0.99999774,0,none,False
0.9999497,2.7134556e-05,2.2105538e-05,1.0257119e-06,0.9999497,0,none,False
0.99926955,0.00071211153,1.5244241e-05,3.100992e-06,0.99926955,0,none,False
0.9981989,0.0014007791,0.0003671939,3.3073902e-05,0.9981989,0,none,False
0.9993036,0.00066549715,3.0529864e-05,3.9508575e-07,0.9993036,0,none,False
0.99999464,3.566015e-07,2.7842389e-06,2.1663625e-06,0.99999464,0,none,False
0.9999969,1.4570847e-06,3.149103e-07,1.288291e-06,0.9999969,0,none,False
0.999997,2.637343e-06,2.7575575e-07,1.14205235e-07,0.999997,0,none,False
0.9999994,4.3648876e-07,1.4361183e-07,5.4595162e-08,0.9999994,0,none,False
0.9999981,6.331876e-07,6.3699e-07,6.4131405e-07,0.9999981,0,none,False
0.9999995,2.4871923e-07,1.2458594e-07,5.027087e-08,0.9999995,0,none,False
0.99999905,7.062701e-07,2.2514817e-07,3.85626e-08,0.99999905,0,none,False
0.99995625,4.0840718e-05,2.8234783e-06,3.280656e-08,0.99995625,0,none,False
0.9999646,3.5077257e-05,3.5442602e-07,8.758519e-09,0.9999646,0,none,False
0.9999604,3.570685e-05,2.998881e-06,8.832878e-07,0.9999604,0,none,False
0.9999182,7.9298e-05,1.730137e-06,7.559267e-07,0.9999182,0,none,False
0.9995239,0.0004376458,3.257406e-05,5.908294e-06,0.9995239,0,none,False
0.99972206,0.0002208659,5.6368113e-05,6.4870073e-07,0.99972206,0,none,False
0.9999856,1.0482491e-05,1.716869e-06,2.267002e-06,0.9999856,0,none,False
0.99999464,4.589712e-06,3.7402092e-08,7.856535e-07,0.99999464,0,none,False
0.9999994,1.2634672e-07,1.4704077e-07,2.9013432e-07,0.9999994,0,none,False
0.9999981,9.069769e-07,2.9923987e-07,6.9002584e-07,0.9999981,0,none,False
0.99999976,4.9352842e-08,2.6633815e-08,2.034816e-07,0.99999976,0,none,False
0.99999654,2.9183292e-07,2.3217974e-06,8.1594675e-07,0.99999654,0,none,False
0.9999908,2.074235e-06,7.075557e-06,4.75548e-08,0.9999908,0,none,False
0.9999969,1.1959414e-06,1.7964682e-06,1.2352993e-07,0.9999969,0,none,False
0.99999726,2.5806366e-06,9.609364e-08,9.050575e-08,0.99999726,0,none,False
0.9999896,3.446417e-06,6.1211986e-06,8.4877473e-07,0.9999896,0,none,False
0.999974,1.8720539e-07,2.2174222e-06,2.354351e-05,0.999974,0,none,False
0.99999106,6.9234386e-07,7.908101e-06,3.562515e-07,0.99999106,0,none,False
0.99999416,1.5916571e-06,2.6909045e-06,1.5991612e-06,0.99999416,0,none,False
0.9998934,9.8482335e-05,4.9506402e-06,3.1444904e-06,0.9998934,0,none,False
0.99904114,0.0009194066,2.3310007e-05,1.6136673e-05,0.99904114,0,none,False
0.99996614,2.5016345e-05,4.0625077e-06,4.792454e-06,0.99996614,0,none,False
0.9993979,0.00039459942,1.9994246e-05,0.0001875827,0.9993979,0,none,False
0.9998387,7.6366145e-05,1.1457294e-06,8.3782594e-05,0.9998387,0,none,False
0.99884486,2.489377e-05,0.0003044874,0.00082572654,0.99884486,0,none,False
0.9994622,2.4770905e-05,0.00025477412,0.00025826134,0.9994622,0,none,False
0.99991405,1.3037181e-06,6.574126e-05,1.8881372e-05,0.99991405,0,none,False
0.99992573,1.839463e-05,8.54158e-06,4.7379315e-05,0.99992573,0,none,False
0.99903846,0.0009469676,4.337539e-06,1.0222027e-05,0.99903846,0,none,False
0.9998803,6.668023e-05,6.9711446e-06,4.6048273e-05,0.9998803,0,none,False
0.9981304,0.0018536127,9.409858e-06,6.579278e-06,0.9981304,0,none,False
0.9999411,2.8230033e-05,4.35669e-07,3.0263307e-05,0.9999411,0,none,False
0.99999595,9.479189e-07,8.6133446e-07,2.2235843e-06,0.99999595,0,none,False
0.9999994,1.7472284e-07,2.6374636e-07,1.4615259e-07,0.9999994,0,none,False
0.9999993,2.0768834e-08,1.475781e-07,5.6651453e-07,0.9999993,0,none,False
0.99997675,2.1897005e-05,3.095931e-07,1.0459785e-06,0.99997675,0,none,False
0.99999774,1.2893613e-06,5.61791e-07,4.5349196e-07,0.99999774,0,none,False
0.9999958,3.0564809e-06,1.0080761e-06,1.5251145e-07,0.9999958,0,none,False
0.97830415,0.021691527,3.538595e-06,7.771297e-07,0.97830415,0,none,False
0.99991703,1.4851712e-05,6.785795e-05,2.835871e-07,0.99991703,0,none,False
0.99816906,0.0015866281,0.00011953516,0.00012480778,0.99816906,0,none,False
0.9999205,6.608831e-05,1.0360976e-05,3.0791225e-06,0.9999205,0,none,False
0.99993455,2.6780783e-05,1.727912e-05,2.136843e-05,0.99993455,0,none,False
0.99976116,0.00013140058,1.1045717e-05,9.636032e-05,0.99976116,0,none,False
0.9895997,0.005062533,5.384235e-05,0.0052839383,0.9895997,0,none,False
0.81142414,0.18848062,4.475749e-05,5.0465558e-05,0.81142414,0,none,False
0.9973302,0.0022420068,2.525826e-05,0.00040261034,0.9973302,0,none,False
0.054075226,0.9455135,3.65709e-05,0.00037468426,0.9455135,1,PICI,False
0.011667676,0.9883016,2.8056777e-05,2.7160243e-06,0.9883016,1,PICI,False
0.58592486,0.36768714,0.04342913,0.002958882,0.58592486,0,none,False
0.007464668,0.99245936,3.612646e-05,3.984407e-05,0.99245936,1,PICI,False
0.70050955,0.28558105,0.003575468,0.01033395,0.70050955,0,none,False
0.20552784,0.790909,0.002260264,0.0013028927,0.790909,1,PICI,False
0.905507,0.092698574,0.0006851483,0.0011092096,0.905507,0,none,False
0.90376455,0.094702505,0.00045640446,0.0010765585,0.90376455,0,none,False
0.790222,0.20794012,0.00055939046,0.0012785149,0.790222,0,none,False
0.9991929,0.0004995788,0.00014541413,0.0001621734,0.9991929,0,none,False
0.99170786,0.008209312,1.9105122e-05,6.374463e-05,0.99170786,0,none,False
0.9999838,1.2548246e-05,1.6085575e-06,2.0218283e-06,0.9999838,0,none,False
0.99979645,0.00017794628,6.6745606e-06,1.8951343e-05,0.99979645,0,none,False
0.9992888,0.00070530665,4.679261e-06,1.137426e-06,0.9992888,0,none,False
0.9999901,1.3499356e-06,6.36639e-06,2.196966e-06,0.9999901,0,none,False
0.99989855,9.7601136e-05,9.023419e-07,2.9789198e-06,0.99989855,0,none,False
0.99998593,4.082668e-06,9.914571e-06,4.519515e-08,0.99998593,0,none,False
0.99955994,0.00043501504,1.729593e-06,3.3079966e-06,0.99955994,0,none,False
0.9999727,5.81132e-06,2.1032189e-05,4.0392717e-07,0.9999727,0,none,False
0.9997929,0.00017297817,3.082953e-05,3.3891033e-06,0.9997929,0,none,False
0.9999683,1.3304114e-05,1.7620869e-05,8.0835053e-07,0.9999683,0,none,False
0.99990714,5.254863e-05,8.892352e-06,3.137798e-05,0.99990714,0,none,False
0.98156816,0.01841412,1.1319579e-05,6.4412443e-06,0.98156816,0,none,False
0.9999206,5.1523213e-05,1.0157589e-06,2.687928e-05,0.9999206,0,none,False
0.9987557,0.0010227237,2.074739e-05,0.00020079096,0.9987557,0,none,False
0.9999794,2.346309e-06,7.551303e-06,1.0765953e-05,0.9999794,0,none,False
0.9999471,7.120138e-06,3.7505038e-06,4.202639e-05,0.9999471,0,none,False
0.999938,3.1645466e-06,5.4657583e-05,4.164751e-06,0.999938,0,none,False
0.9999769,1.7761298e-06,8.935376e-06,1.2409812e-05,0.9999769,0,none,False
0.9999962,9.618027e-08,2.6957825e-06,1.0760546e-06,0.9999962,0,none,False
0.99989223,3.799765e-07,1.0381489e-06,0.000106292,0.99989223,0,none,False
0.9999615,1.7695063e-05,1.8683251e-06,1.8977262e-05,0.9999615,0,none,False
0.99917513,5.039665e-06,1.023648e-05,0.0008095842,0.99917513,0,none,False
0.9999502,1.455319e-05,6.988846e-06,2.8274557e-05,0.9999502,0,none,False
0.99999666,1.673251e-07,9.757706e-08,3.0695348e-06,0.99999666,0,none,False
0.9999976,3.2686015e-07,2.3242977e-07,1.7676297e-06,0.9999976,0,none,False
0.999992,7.4493632e-06,3.9961793e-07,1.9531566e-07,0.999992,0,none,False
0.999987,2.1901815e-06,9.654672e-06,1.1153777e-06,0.999987,0,none,False
0.9999857,4.0364266e-06,7.180805e-06,3.1085638e-06,0.9999857,0,none,False
0.9999881,1.4567551e-06,9.8776345e-06,5.817162e-07,0.9999881,0,none,False
0.99998546,2.813167e-06,1.07109945e-05,9.67052e-07,0.99998546,0,none,False
0.9998355,0.00014351911,1.9503292e-05,1.4273071e-06,0.9998355,0,none,False
0.99987876,7.789365e-05,4.3062522e-05,2.8781264e-07,0.99987876,0,none,False
0.99990404,7.778056e-05,1.4929752e-05,3.2940031e-06,0.99990404,0,none,False
0.99983287,6.743737e-05,9.330102e-05,6.331111e-06,0.99983287,0,none,False
0.99994016,3.862034e-05,2.0100351e-05,1.1084309e-06,0.99994016,0,none,False
0.9988825,0.0011013772,1.1496928e-05,4.6957903e-06,0.9988825,0,none,False
0.99782276,0.0021179873,1.570145e-05,4.3598666e-05,0.99782276,0,none,False
0.806846,0.19310173,1.48360705e-05,3.736866e-05,0.806846,0,none,False
0.9516029,0.04835923,3.952074e-06,3.3923614e-05,0.9516029,0,none,False
0.92975616,0.06966725,0.00011722523,0.0004593705,0.92975616,0,none,False
0.5795726,0.41934523,0.0008375713,0.0002446015,0.5795726,0,none,False
0.9921451,0.0034744134,0.003738085,0.0006424154,0.9921451,0,none,False
0.99729925,0.001115628,0.0015692052,1.5947093e-05,0.99729925,0,none,False
0.9995546,0.00026999245,0.00017375525,1.6148498e-06,0.9995546,0,none,False
0.99973637,2.1737003e-05,0.00023541026,6.415172e-06,0.99973637,0,none,False
0.9986254,0.0013608439,1.2240949e-05,1.4752518e-06,0.9986254,0,none,False
0.9999163,7.1039535e-06,7.1539405e-05,5.077349e-06,0.9999163,0,none,False
0.99990296,1.2957671e-06,5.1162562e-05,4.4533717e-05,0.99990296,0,none,False
0.9999498,3.3364366e-05,8.497148e-06,8.340805e-06,0.9999498,0,none,False
0.9999927,1.583872e-06,6.055188e-07,5.0515487e-06,0.9999927,0,none,False
0.99991834,6.981799e-05,5.944977e-07,1.129343e-05,0.99991834,0,none,False
0.999907,9.1767026e-05,4.5697067e-07,7.195489e-07,0.999907,0,none,False
0.9999958,1.96457e-06,1.1166604e-06,1.0795211e-06,0.9999958,0,none,False
0.9999347,6.4627406e-05,2.291049e-07,4.3679486e-07,0.9999347,0,none,False
0.9999901,1.9648114e-06,2.7793662e-06,5.1689135e-06,0.9999901,0,none,False
0.999997,3.5588008e-07,2.140349e-06,4.9678135e-07,0.999997,0,none,False
0.9999981,3.432437e-08,1.0682754e-06,8.15486e-07,0.9999981,0,none,False
0.99999774,1.4589325e-06,5.0945965e-07,3.2405188e-07,0.99999774,0,none,False
0.99997294,1.0352166e-07,2.4911571e-05,2.0702655e-06,0.99997294,0,none,False
0.9999989,3.2670457e-08,8.796834e-07,2.1054794e-07,0.9999989,0,none,False
0.99999666,3.0522947e-06,9.640972e-08,2.3087867e-07,0.99999666,0,none,False
0.9999924,4.8004364e-07,4.5229895e-06,2.5924346e-06,0.9999924,0,none,False
0.99999666,1.253806e-07,1.0573124e-06,2.1967292e-06,0.99999666,0,none,False
0.99999976,4.814367e-09,1.4630052e-08,1.8401447e-07,0.99999976,0,none,False
0.99999917,3.0263907e-09,3.8471214e-08,7.538281e-07,0.99999917,0,none,False
0.99999964,1.6753092e-09,2.7993528e-07,1.2664351e-07,0.99999964,0,none,False
0.99999905,3.4382416e-10,7.553752e-07,2.1887617e-07,0.99999905,0,none,False
0.99999964,1.7061481e-08,3.7015016e-07,4.68056e-09,0.99999964,0,none,False
0.99999857,1.3212635e-06,9.213088e-08,4.3408132e-08,0.99999857,0,none,False
0.9999938,2.3020402e-06,1.4957928e-07,3.7785426e-06,0.9999938,0,none,False
0.9999443,5.2945976e-05,1.535023e-06,1.1576359e-06,0.9999443,0,none,False
0.99999094,9.3618206e-07,5.9724334e-06,2.1533572e-06,0.99999094,0,none,False
0.99999595,7.2070486e-07,9.5009375e-07,2.4177834e-06,0.99999595,0,none,False
0.9999051,4.259232e-05,1.0284651e-05,4.2060794e-05,0.9999051,0,none,False
0.9998561,0.00010030985,4.1228566e-05,2.3393354e-06,0.9998561,0,none,False
0.99986565,8.5569e-06,0.00012017923,5.5843752e-06,0.99986565,0,none,False
0.9999912,4.4157955e-06,9.089119e-07,3.5291412e-06,0.9999912,0,none,False
0.9999912,5.247201e-07,5.204213e-07,7.828704e-06,0.9999912,0,none,False
0.9999882,3.7025538e-07,5.0566737e-06,6.365796e-06,0.9999882,0,none,False
0.99999213,2.7804705e-07,7.164028e-07,6.8587956e-06,0.99999213,0,none,False
0.99999666,2.7511276e-06,2.2488346e-07,4.081102e-07,0.99999666,0,none,False
0.9999995,2.1093979e-07,1.3202617e-07,1.5317873e-07,0.9999995,0,none,False
0.9999932,6.6199054e-06,4.40892e-08,7.481923e-08,0.9999932,0,none,False
0.9999989,9.479145e-07,1.3983659e-07,2.055609e-08,0.9999989,0,none,False
0.9999987,5.176759e-07,1.2570638e-07,6.619099e-07,0.9999987,0,none,False
0.9999964,3.513343e-06,3.9858307e-08,2.0127864e-08,0.9999964,0,none,False
0.999985,1.4548507e-05,4.175193e-07,4.764713e-08,0.999985,0,none,False
0.99995804,3.8823768e-05,2.827765e-06,2.9913315e-07,0.99995804,0,none,False
0.9999963,3.1462869e-06,1.2228377e-07,4.459716e-07,0.9999963,0,none,False
0.9993242,0.00057650555,7.739769e-05,2.192004e-05,0.9993242,0,none,False
0.99997056,5.1580723e-06,5.7372645e-06,1.8605037e-05,0.99997056,0,none,False
0.99950826,1.6881135e-05,0.00010845099,0.00036642866,0.99950826,0,none,False
0.9999838,6.0122625e-06,9.798321e-06,3.786381e-07,0.9999838,0,none,False
0.9999931,7.3220025e-07,3.2106607e-06,3.0285885e-06,0.9999931,0,none,False
0.99998856,9.02029e-07,9.741541e-06,8.38427e-07,0.99998856,0,none,False
0.99999833,8.491254e-07,2.3052813e-07,5.394292e-07,0.99999833,0,none,False
0.9999981,6.5678506e-08,1.2839162e-06,5.3470467e-07,0.9999981,0,none,False
0.99999714,6.28172e-07,3.25795e-07,1.8490349e-06,0.99999714,0,none,False
0.99999535,2.7207479e-08,3.3670367e-06,1.2186995e-06,0.99999535,0,none,False
0.99998784,2.1613528e-07,7.293471e-06,4.6851565e-06,0.99998784,0,none,False
0.9999031,7.419538e-05,1.68874e-05,5.766756e-06,0.9999031,0,none,False
0.9998217,0.00010664046,2.1651029e-05,4.9964554e-05,0.9998217,0,none,False
0.99739313,3.8478676e-05,0.0025588803,9.543097e-06,0.99739313,0,none,False
0.99995434,9.526472e-07,4.4385863e-05,3.5065392e-07,0.99995434,0,none,False
0.9997938,4.8679653e-05,0.0001538356,3.7030647e-06,0.9997938,0,none,False
0.9999726,5.5981222e-06,1.8000681e-05,3.8119413e-06,0.9999726,0,none,False
0.999974,1.881785e-06,2.3652456e-05,4.0377364e-07,0.999974,0,none,False
0.999972,2.6612703e-05,4.1261782e-07,9.325999e-07,0.999972,0,none,False
0.9999987,1.3663829e-07,4.100836e-07,7.236649e-07,0.9999987,0,none,False
0.9999944,3.9793224e-07,3.2764947e-06,1.9344984e-06,0.9999944,0,none,False
0.99998856,6.915015e-07,4.2550664e-06,6.5407794e-06,0.99998856,0,none,False
0.99999356,4.3209047e-06,7.0687406e-07,1.4305036e-06,0.99999356,0,none,False
0.9999435,4.718326e-06,5.130169e-05,4.7320137e-07,0.9999435,0,none,False
0.9999343,6.2672225e-05,2.95404e-06,6.277143e-08,0.9999343,0,none,False
0.99995637,1.4039453e-05,2.7547567e-05,2.0269545e-06,0.99995637,0,none,False
0.99987936,5.7997855e-05,3.908055e-05,2.356979e-05,0.99987936,0,none,False
0.99993074,4.9216596e-05,1.5354392e-05,4.6621894e-06,0.99993074,0,none,False
0.9998221,0.00014474671,2.080564e-05,1.2353225e-05,0.9998221,0,none,False
0.9999696,2.4631818e-06,8.5943606e-07,2.7096099e-05,0.9999696,0,none,False
0.9999969,8.6146673e-07,2.1760611e-07,2.0204861e-06,0.9999969,0,none,False
0.9999026,2.83657e-06,1.034128e-06,9.354702e-05,0.9999026,0,none,False
0.99974936,9.56364e-05,5.7871175e-06,0.00014917787,0.99974936,0,none,False
0.99990463,3.658404e-05,5.2497908e-05,6.2552763e-06,0.99990463,0,none,False
0.99999785,1.134068e-06,5.124521e-07,4.4900742e-07,0.99999785,0,none,False
0.9999974,6.795608e-07,3.301546e-07,1.5602249e-06,0.9999974,0,none,False
0.9999963,3.3088568e-06,2.0297155e-07,1.3286544e-07,0.9999963,0,none,False
0.9999914,7.6018864e-06,9.015517e-07,9.587742e-08,0.9999914,0,none,False
0.99999845,9.388512e-08,2.393041e-07,1.2077372e-06,0.99999845,0,none,False
0.9999982,1.2193372e-07,1.0046594e-07,1.5238787e-06,0.9999982,0,none,False
0.9999995,4.2966923e-07,3.2299344e-08,3.955753e-08,0.9999995,0,none,False
0.99999964,2.5783143e-07,4.6396934e-08,1.0834496e-08,0.99999964,0,none,False
0.99996305,3.6869922e-05,6.004013e-08,4.200512e-08,0.99996305,0,none,False
0.99997926,2.0650265e-05,7.516921e-08,3.553179e-09,0.99997926,0,none,False
0.99886215,0.0011367555,9.822953e-07,7.86969e-08,0.99886215,0,none,False
0.99991405,8.268213e-05,1.7464671e-06,1.4686769e-06,0.99991405,0,none,False
0.9982816,0.0017122134,5.3176136e-06,9.2457486e-07,0.9982816,0,none,False
0.9985625,0.0014324653,4.4506237e-06,5.46052e-07,0.9985625,0,none,False
0.9995003,0.00045860195,1.0544102e-05,3.0520383e-05,0.9995003,0,none,False
0.92187864,0.07797186,6.227632e-05,8.721015e-05,0.92187864,0,none,False
0.99934417,0.00063410535,1.6193157e-05,5.4674556e-06,0.99934417,0,none,False
0.9906337,0.008960493,0.0002907688,0.0001149849,0.9906337,0,none,False
0.99475926,0.0052155047,2.3704586e-05,1.5499342e-06,0.99475926,0,none,False
0.99994874,5.0074184e-05,8.9293275e-07,3.3822482e-07,0.99994874,0,none,False
0.99998987,8.340049e-06,1.4163643e-06,3.67627e-07,0.99998987,0,none,False
0.9999858,2.8695008e-06,5.639626e-07,1.07227515e-05,0.9999858,0,none,False
0.99999166,3.1488102e-07,7.4651916e-06,5.640541e-07,0.99999166,0,none,False
0.9999987,5.762692e-07,7.00495e-07,2.0265821e-08,0.9999987,0,none,False
0.99999654,2.5975683e-06,7.263121e-07,1.880402e-07,0.99999654,0,none,False
0.9999925,6.9830526e-06,2.3174377e-07,3.1508645e-07,0.9999925,0,none,False
0.99979216,0.00020396904,1.5746615e-06,2.3414598e-06,0.99979216,0,none,False
0.99892056,0.0010654511,2.3546188e-06,1.16782e-05,0.99892056,0,none,False
0.99983037,0.00015471797,6.3434004e-06,8.593972e-06,0.99983037,0,none,False
0.99994695,3.965753e-05,9.406355e-06,3.9632596e-06,0.99994695,0,none,False
0.9999701,2.4858673e-05,4.799919e-06,2.638292e-07,0.9999701,0,none,False
0.9999963,2.5002107e-06,5.308149e-07,6.9760534e-07,0.9999963,0,none,False
0.9999945,6.3822876e-07,4.1837293e-06,6.8545717e-07,0.9999945,0,none,False
0.9999716,1.5742677e-05,1.1832388e-05,8.150033e-07,0.9999716,0,none,False
0.9998485,8.4186846e-05,5.816223e-05,9.112535e-06,0.9998485,0,none,False
0.9999473,4.239449e-05,1.0185978e-05,1.5914057e-07,0.9999473,0,none,False
0.9999893,9.3512e-06,1.178836e-06,1.7426643e-07,0.9999893,0,none,False
0.99998474,1.3017226e-05,2.2251845e-06,6.734666e-08,0.99998474,0,none,False
0.99998343,1.475012e-05,1.7521655e-06,1.7002241e-08,0.99998343,0,none,False
0.99999857,2.4773306e-07,9.747052e-07,1.8985929e-07,0.99999857,0,none,False
0.99999964,2.005206e-08,1.982857e-07,1.08025176e-07,0.99999964,0,none,False
0.99999905,6.0234106e-07,8.232708e-08,2.2688461e-07,0.99999905,0,none,False
0.9999857,2.1825085e-07,1.638562e-06,1.2390563e-05,0.9999857,0,none,False
0.99999154,2.445531e-06,3.7999741e-06,2.2137358e-06,0.99999154,0,none,False
0.9999193,5.9230933e-05,2.1184394e-05,2.3016702e-07,0.9999193,0,none,False
0.99999785,1.0629105e-06,1.0508559e-06,7.368954e-08,0.99999785,0,none,False
0.9998956,9.897318e-05,1.5445811e-06,3.8979215e-06,0.9998956,0,none,False
0.9999938,2.1931266e-06,2.114554e-07,3.8030353e-06,0.9999938,0,none,False
0.9999939,9.96814e-08,2.6526209e-06,3.3233425e-06,0.9999939,0,none,False
0.99998,8.055046e-08,8.9614225e-08,1.984672e-05,0.99998,0,none,False
0.99999535,5.3788546e-07,1.1959327e-06,2.9103585e-06,0.99999535,0,none,False
0.999925,2.622869e-08,1.7581633e-05,5.73484e-05,0.999925,0,none,False
0.9999957,3.1027022e-07,1.5805042e-06,2.3511095e-06,0.9999957,0,none,False
